date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:47	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5bb3f78d25998%22	https://preview.colorlib.com/theme/calvino/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/calvino/assets/css/themify-icons.css)
10:59:47	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5bb3f792386a2%22	https://preview.colorlib.com/theme/calvino/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/calvino/assets/css/themify-icons.css)
10:59:47	226534/226534	---M--	200	added ('OK')	image/png	etag:%22374e6-5bb3fcff71274%22	https://preview.colorlib.com/theme/calvino/assets/img/hero/h1_hero1.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/hero/h1_hero1.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:48	133976/133976	---M--	200	added ('OK')	image/png	etag:%2220b58-5bb3fcff7fcd3%22	https://preview.colorlib.com/theme/calvino/assets/img/hero/h2_hero1.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/hero/h2_hero1.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:48	5029/5029	---M--	200	added ('OK')	image/png	etag:%2213a5-5bb3fcc1fedb0%22	https://preview.colorlib.com/theme/calvino/assets/img/gallery/bg-2.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/gallery/bg-2.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:48	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5bb3fcdd77fb7%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/primary-check.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:48	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5bb3fcd880830%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/success-check.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:48	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5bb3fce21f602%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/disabled-check.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:49	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5bb3fcdb60d4f%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/primary-radio.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:49	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5bb3fcd67af07%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/success-radio.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:49	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5bb3fce0e7db0%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/disabled-radio.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/calvino/assets/css/style.css)
10:59:50	34481/34481	---M--	200	added ('OK')	image/jpeg	etag:%2286b1-5bb3fcce8daa1%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_1.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_1.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:50	32173/32173	---M--	200	added ('OK')	image/jpeg	etag:%227dad-5bb3fccda05cb%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_2.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_2.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:50	40064/40064	---M--	200	added ('OK')	image/jpeg	etag:%229c80-5bb3fccdbf9ca%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_3.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_3.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:50	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5bb3fcccc2af5%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_4.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_4.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:50	49751/49751	---M--	200	added ('OK')	image/jpeg	etag:%22c257-5bb3fcccb5036%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_5.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/single_blog_5.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:51	2466/2466	---M--	200	added ('OK')	image/jpeg	etag:%229a2-5bb3fcb791f06%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_1.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_1.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:51	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%2274a-5bb3fcb87867c%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_2.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_2.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:51	1920/1920	---M--	200	added ('OK')	image/jpeg	etag:%22780-5bb3fcb86da9d%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_3.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_3.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:51	1651/1651	---M--	200	added ('OK')	image/jpeg	etag:%22673-5bb3fcba474a8%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_4.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_4.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:52	3389/3389	---M--	200	added ('OK')	image/jpeg	etag:%22d3d-5bb3fcba2bf29%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_5.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_5.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:52	2312/2312	---M--	200	added ('OK')	image/jpeg	etag:%22908-5bb3fcb94c513%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_6.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_6.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:52	3087/3087	---M--	200	added ('OK')	image/jpeg	etag:%22c0f-5bb3fcb95edf2%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_7.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_7.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:52	2320/2320	---M--	200	added ('OK')	image/jpeg	etag:%22910-5bb3fcbb2cc7d%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_8.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_8.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:52	2624/2624	---M--	200	added ('OK')	image/jpeg	etag:%22a40-5bb3fcbb0b93f%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_9.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_9.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:53	2799/2799	---M--	200	added ('OK')	image/jpeg	etag:%22aef-5bb3fcbbeb355%22	https://preview.colorlib.com/theme/calvino/assets/img/post/post_10.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/post_10.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:53	28841/28841	---M--	200	added ('OK')	image/jpeg	etag:%2270a9-5bb3fcc030f24%22	https://preview.colorlib.com/theme/calvino/assets/img/gallery/footer-bg.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/gallery/footer-bg.jpg	(from https://preview.colorlib.com/theme/calvino/blog.html)
10:59:53	1561/1561	---M--	200	added ('OK')	image/jpeg	etag:%22619-5bb3fcb78f027%22	https://preview.colorlib.com/theme/calvino/assets/img/post/preview.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/preview.jpg	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:53	1360/1360	---M--	200	added ('OK')	image/jpeg	etag:%22550-5bb3fcbc0f573%22	https://preview.colorlib.com/theme/calvino/assets/img/post/next.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/post/next.jpg	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:54	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-5bb3fcd18b47f%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/author.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/author.png	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:54	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-5bb3fccf73277%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/comment_1.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/comment_1.png	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:54	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-5bb3fccf90735%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/comment_2.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/comment_2.png	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:54	11401/11401	---M--	200	added ('OK')	image/png	etag:%222c89-5bb3fcd0a5ca9%22	https://preview.colorlib.com/theme/calvino/assets/img/blog/comment_3.png	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/blog/comment_3.png	(from https://preview.colorlib.com/theme/calvino/blog_details.html)
10:59:55	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5bb3fce06fbd5%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/d.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:55	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22757-5bb3fcda9f797%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f1.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f1.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:55	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%227a5-5bb3fcdc733e3%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f2.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f2.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:55	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22977-5bb3fcde80a0b%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f3.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f3.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:56	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22617-5bb3fcd870e30%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f4.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f4.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:56	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22721-5bb3fcd950846%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f5.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f5.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:56	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22593-5bb3fcd7923ba%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f6.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f6.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:56	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225ec-5bb3fcd575392%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f7.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f7.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:56	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%2253f-5bb3fcdf8b39f%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/f8.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/f8.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:57	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%221e673-5bb3fcd99daa3%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g1.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g1.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:57	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%221c83e-5bb3fcd79335a%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g2.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g2.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:57	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-5bb3fcd678027%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g3.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:58	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-5bb3fcdbaa12b%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g4.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:58	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-5bb3fcda83279%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g5.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:58	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-5bb3fcdce09de%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g6.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:58	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%2226671-5bb3fcde0d650%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g7.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g7.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:58	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-5bb3fcdf1ed44%22	https://preview.colorlib.com/theme/calvino/assets/img/elements/g8.jpg	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/assets/img/elements/g8.jpg	(from https://preview.colorlib.com/theme/calvino/elements.html)
10:59:59	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Jun%202023%2005:29:55%20GMT	https://preview.colorlib.com/theme/calvino/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/My%20Web%20Sites/MZ/preview.colorlib.com/theme/calvino/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://preview.colorlib.com/theme/calvino/contact.html)
10:59:59	1642/1642	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	C:/My%20Web%20Sites/MZ/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://preview.colorlib.com/theme/calvino/contact.html)
